Årmåned_salg;case_type_dk;municipality_name;zip_code;zip_code_name;erts89_utm32_x;erts89_utm32_y;ed50_x;ed50_y;wgs84_lat;wgs84_lon;grundareal;boligareal;vægtet_areal;energimærke_påkrævet;energimærke;antvandskyltoilleter;opvarmningskode;varmeinstallationskode;ydervægkode;byggeår;renoveringsår;md_ejerudgifter;første_udbudspris;senest_annonceret_pris;tinglyst_pris;dage_på_markedet_v_seneste_mægler;dage_på_markedet_v_alle_mæglere
201609;Ejerlejlighed;København;2300;København S;726511.6798642335;6174926,8;726593.7520857416;6175132.923631667;55,6672311;12,60185124;;102;102;TRUE;d;1;9999;9999;9999;1924;;3147;3695000;3695000;3750000;23;23
201804;Ejerlejlighed;København;2450;København SV;721797.1500074829;6172372.140195449;721879.1860862757;6172578.259709891;55,6464947;12,52498274;;67;67;TRUE;c;1;9999;9999;9999;1940;2006;2115;2395000;2295000;2190000;100;100
201503;Ejerlejlighed;København;2500;Valby;721022.3100837297;6174450.349587989;721104.3466622687;6174656.484159994;55,66548601;12,51436563;;61;61;TRUE;e;1;9999;9999;9999;1941;;3203;2195000;2195000;2195000;74;74
201309;Ejerlejlighed;København;2100;København Ø;725265.7371464925;6179515,56;725347.8133608351;6179721.715623094;55,70896146;12,58585125;;60;60;TRUE;d;1;9999;9999;9999;1906;;;1795000;1745000;1700000;46;46
201912;Ejerlejlighed;København;2100;København Ø;725268,6536;6179516.5653640125;725350.7298573216;6179722.720792244;55,70896912;12,5858984;;60;60;FALSE;d;1;9999;9999;9999;1906;;2416;2795000;2795000;2725000;;
201408;Ejerlejlighed;København;2300;København S;726278.7302063095;6174954.5818632785;726360.8010388564;6175160.706060153;55,66758877;12,5981781;;72;72;TRUE;d;1;9999;9999;9999;1924;;;2250000;2250000;2290000;38;38
201810;Ejerlejlighed;København;2100;København Ø;725314.1699918573;6179098.960318789;725396.2454377939;6179305.113010359;55,705203;12,5862779;;67;67;TRUE;d;1;9999;9999;9999;1901;;2571;3795000;3595000;3595000;100;100
201703;Ejerlejlighed;København;2100;København Ø;725313.5699853303;6179099.4700770695;725395.6454288211;6179305,623;55,70520785;12,58626879;;67;67;TRUE;c;1;9999;9999;9999;1901;;2909;3095000;3095000;2900000;17;17
202202;Ejerlejlighed;København;2100;København Ø;724107.7498783161;6179866.9996264605;724189.8197472778;6180073.160241717;55,71264943;12,56774579;;60;60;TRUE;d;1;9999;9999;9999;1926;;2255;3650000;3650000;3575000;15;15
201602;Ejerlejlighed;København;2720;Vanløse;719397.7299592906;6176119.860134914;719479.7606630275;6176326.009387109;55,68119564;12,48992211;;55;55;TRUE;e;1;9999;9999;9999;1935;;1988;1450000;1450000;1450000;14;14
201509;Ejerlejlighed;København;2100;København Ø;726184.2101878696;6178102.759939153;726266.2885207187;6178308.904142136;55,69586466;12,59927342;;79;79;TRUE;c;1;9999;9999;9999;1997;;3908;3595000;3595000;3595000;74;74
201208;Ejerlejlighed;København;1601;København V;723797.0002867929;6175837.000158672;723879.0578332681;6176043.136284608;55,67665173;12,55951992;;101;101;TRUE;d;2;9999;9999;9999;1974;;;4098000;4098000;4098000;70;70
201902;Ejerlejlighed;København;1601;København V;723802.7425470524;6175916.578646725;723884.8003344188;6176122.715257534;55,67736275;12,55967594;;49;49;TRUE;d;1;9999;9999;9999;1974;;4261;1395000;1395000;1470000;63;63
202107;Ejerlejlighed;København;1601;København V;723805.2500612782;6175916.999621825;723887.3078654438;6176123.136228818;55,67736537;12,55971608;;49;49;FALSE;d;1;9999;9999;9999;1974;;4290;2195000;1895000;1800000;175;233
202203;Ejerlejlighed;København;1601;København V;723817,1246;6176031.067821459;723899.1827702858;6176237.205114066;55,67838287;12,55999756;;95;95;FALSE;;1;9999;9999;9999;1939;;3745;5695000;5695000;5695000;13;13
202004;Ejerlejlighed;København;1620;København V;722881.1251329205;6175205.499820235;722963.1753120386;6175411.634340757;55,6714094;12,54447144;;92;92;TRUE;e;2;9999;9999;9999;1853;;4222;3595000;3295000;3250000;198;198
201706;Ejerlejlighed;København;1620;København V;722881,1202;6175205.350150802;722963.1703642998;6175411.484670396;55,67140806;12,54447124;;92;92;TRUE;d;2;9999;9999;9999;1853;;4120;3495000;3395000;3315000;170;170
202102;Ejerlejlighed;København;1210;København K;724821,0003;6175923.500083942;724903.0644494139;6176129,634;55,6769546;12,57584213;;102;102;FALSE;e;1;9999;9999;9999;1798;;7321;5300000;4900000;4900000;397;397
201705;Ejerlejlighed;København;2700;Brønshøj;717310.7764185786;6179961.561090139;717392.8039789948;6180167.739847011;55,71659022;12,4598393;;103;103;TRUE;d;1;9999;9999;9999;1954;;5428;2395000;2250000;2090000;61;128
201205;Ejerlejlighed;København;2100;København Ø;725300.0002886847;6178992;725382.0753707527;6179198.151678935;55,70425038;12,58596491;387;57;57;TRUE;d;1;9999;9999;9999;1905;;;1595000;1595000;1525000;13;13
202203;Ejerlejlighed;København;2500;Valby;720383,2001;6172139.385447505;720465,2268;6172345.507147954;55,64505005;12,50237179;;52;52;TRUE;d;1;9999;9999;9999;1960;;2982;2195000;1995000;1950000;57;57
201909;Ejerlejlighed;København;2500;Valby;720383.2498726218;6172139.499459395;720465,2765;6172345.621160431;55,64505105;12,50237267;;52;52;TRUE;e;1;9999;9999;9999;1960;;2860;1250000;1250000;1250000;21;21
201309;Ejerlejlighed;København;2100;København Ø;724658.7402098856;6180051.557556247;724740.8140032385;6180257.717909993;55,71404966;12,57664969;465;81;81;TRUE;d;1;9999;9999;9999;1907;;;2225000;2225000;2200000;58;58
201611;Ejerlejlighed;København;2200;København N;722667.7492628258;6177592.570368012;722749.8042555097;6177798.720424738;55,69291505;12,54302253;;90;90;TRUE;c;1;9999;9999;9999;1900;;3458;3750000;3750000;3637500;77;77
201403;Ejerlejlighed;København;1063;København K;725254.6482157212;6176027.906388836;725336.7153891089;6176234,04;55,67769;12,58281;;68;68;FALSE;;1;9999;9999;9999;1798;;;2695000;2695000;2535000;38;38
201504;Ejerlejlighed;København;2720;Vanløse;719376,0716;6176096.955735004;719458.1021368718;6176303.104899352;55,681;12,48956;;57;57;TRUE;d;1;9999;9999;9999;1939;;2976;1249000;1249000;1210000;171;171
201901;Ejerlejlighed;København;2500;Valby;719079.3799139713;6173828.989952641;719161.4027048547;6174035.125639045;55,66079297;12,48304084;;54;54;TRUE;f;1;9999;9999;9999;1940;;2614;1495000;1495000;1495000;6;6
202006;Ejerlejlighed;København;2720;Vanløse;719363.1250021246;6176193.999671483;719445.1556804627;6176400.149478596;55,68187621;12,48943207;;51;51;TRUE;d;1;9999;9999;9999;1935;;2597;1850000;1750000;1675000;107;107
201410;Ejerlejlighed;København;2100;København Ø;724054.9898274987;6179841,37;724137.0593001748;6180047.531025708;55,71244396;12,56688672;;61;61;TRUE;d;1;9999;9999;9999;1932;;;1795000;1715000;1715000;89;89
202006;Ejerlejlighed;København;2100;København Ø;724054.2372119164;6179842.220394461;724136,3067;6180048.380992148;55,71245193;12,56687546;;61;61;TRUE;c;1;9999;9999;9999;1932;;2948;2648000;2648000;2575000;26;26
201702;Ejerlejlighed;København;2100;København Ø;724051.7431210632;6179841.558935289;724133.8125738986;6180047.719535252;55,71244715;12,5668353;1100;61;61;TRUE;d;1;9999;9999;9999;1932;;2402;2395000;2295000;2270000;104;104
202005;Ejerlejlighed;København;2500;Valby;720763.3929374767;6174676.198056593;720845.4284752766;6174882.334715563;55,66762924;12,51043892;;57;57;TRUE;c;1;9999;9999;9999;1932;;3147;2278000;2278000;2150000;31;181
201506;Ejerlejlighed;København;2200;København N;722769.7483831203;6177049.573510151;722851.8026156172;6177255.719895844;55,68799855;12,54420095;;47;47;TRUE;e;1;9999;9999;9999;1904;;1641;1850000;1799000;1799000;104;104
201711;Ejerlejlighed;København;2300;København S;727214.6400777125;6173487.210452103;727296,713;6173693.323025363;55,65399328;12,61181396;;89;89;TRUE;c;1;9999;9999;9999;1903;;3001;3299000;3299000;3250000;44;44
201508;Ejerlejlighed;København;2500;Valby;720661.9997332769;6174155.129627459;720744,0333;6174361.263274982;55,66300205;12,50841142;;45;45;TRUE;d;1;9999;9999;9999;1959;;2253;925000;925000;925000;11;11
201703;Ejerlejlighed;København;2500;Valby;720661.9220050916;6174154.897116853;720743.9555615726;6174361.030763115;55,663;12,50841;;45;45;TRUE;d;1;9999;9999;9999;1959;;1837;1698000;1698000;1698000;8;8
201701;Ejerlejlighed;København;2300;København S;727199.9000815783;6173480.950287754;727281,9729;6173687,063;55,65394403;12,611575;;70;70;TRUE;c;1;9999;9999;9999;1903;;2421;2698000;2698000;2710000;45;45
201108;Ejerlejlighed;København;2300;København S;727196.7250614758;6173481.588835585;727278.7978652176;6173687.701419564;55,65395124;12,61152517;;70;70;TRUE;c;1;9999;9999;9999;1903;;;1978000;1599000;1555000;290;290
202005;Ejerlejlighed;København;2500;Valby;720661.1982772427;6174155.510524126;720743.2318307678;6174361.644176109;55,66300583;12,50839901;;75;75;TRUE;d;1;9999;9999;9999;1959;;3429;2895000;2695000;2845000;128;128
201712;Ejerlejlighed;København;2500;Valby;720657.5800195271;6174176.049672566;720739.6136033604;6174382.183462923;55,66319168;12,5083581;;45;45;TRUE;d;1;9999;9999;9999;1959;;2268;1595000;1395000;1325000;91;91
201811;Ejerlejlighed;København;2200;København N;723938.5099474217;6177485.140219616;724020.5726241719;6177691.286327232;55,69136709;12,56311103;;61;61;TRUE;d;1;9999;9999;9999;1868;;2298;3195000;2995000;2970000;103;103
202109;Ejerlejlighed;København;2200;København N;723937.7500828337;6177485.500332728;724019.8127557511;6177691.646444563;55,69137067;12,56309926;;61;61;TRUE;c;1;9999;9999;9999;1868;;2559;3995000;3995000;3800000;22;134
202006;Ejerlejlighed;København;2200;København N;723937.7500828337;6177485.500332728;724019.8127557511;6177691.646444563;55,69137067;12,56309926;;55;55;TRUE;d;1;9999;9999;9999;1868;;2358;3195000;3195000;3100000;24;24
201201;Ejerlejlighed;København;2500;Valby;719462.9999757673;6174573.999471918;719545.0270964055;6174780.138847298;55,66730172;12,48972237;;51;51;TRUE;d;1;9999;9999;9999;1933;;;1095000;749000;730000;402;402
202105;Ejerlejlighed;København;2500;Valby;719462.4372325848;6174574.499634361;719544.4643509861;6174780,639;55,66730646;12,48971384;;51;51;TRUE;d;1;9999;9999;9999;1933;;2397;2295000;2200000;2200000;165;165
202002;Ejerlejlighed;København;2300;København S;727474;6173381.499656132;727556.0742825877;6173587.610898726;55,65292403;12,61584008;;55;55;TRUE;d;1;9999;9999;9999;1934;;1926;1995000;1895000;1895000;79;79
201509;Ejerlejlighed;København;2300;København S;727470.7235755129;6173381,59;727552,7978;6173587.700906059;55,65292637;12,61578819;;55;55;TRUE;d;1;9999;9999;9999;1934;;2053;1399000;1295000;1295000;83;83
202105;Ejerlejlighed;København;1154;København K;724832.9018655444;6176282.879158337;724914.9670518283;6176489.015416067;55,68017197;12,57632542;;48;48;FALSE;;1;9999;9999;9999;1765;;2134;3295000;3295000;3200000;0;0
202101;Ejerlejlighed;København;2300;København S;726705.8124818082;6173627.000421714;726787.8825803979;6173833.1151811415;55,65548441;12,60385887;;63;63;TRUE;c;1;9999;9999;9999;1935;;2447;2295000;2295000;2330000;2;2
201611;Ejerlejlighed;København;2300;København S;726703.7275178051;6173626.588687927;726785.7976022612;6173832.703450129;55,65548169;12,60382546;;63;63;TRUE;c;1;9999;9999;9999;1935;;3279;1698000;1598000;1578000;148;148
201210;Ejerlejlighed;København;1707;København V;723896.7418755271;6175302.581966828;723978,7987;6175508.714479971;55,67181307;12,56066703;;83;83;TRUE;c;1;9999;9999;9999;1904;2001;;2450000;2450000;2360000;187;187
201609;Ejerlejlighed;København;1707;København V;723896.7418755271;6175302.581966828;723978,7987;6175508.714479971;55,67181307;12,56066703;;83;83;FALSE;c;1;9999;9999;9999;1904;2001;2699;3750000;3750000;3715000;0;0
201601;Ejerlejlighed;København;2300;København S;725068.4200750483;6174626.320517996;725150,4825;6174832.4457669705;55,66520706;12,57870554;;47;47;TRUE;c;1;9999;9999;9999;1970;;1786;1595000;1595000;1595000;19;19
202012;Ejerlejlighed;København;2300;København S;725068.1253050929;6174626.999994582;725150.1877056118;6174833,125;55,66521329;12,57870142;;47;47;TRUE;c;1;9999;9999;9999;1970;;1641;1995000;1995000;1945000;84;84
202003;Ejerlejlighed;København;1666;København V;723212.7496759826;6175052.500527775;723294.8015398666;6175258.633232681;55,66988503;12,54960954;;76;76;TRUE;d;1;9999;9999;9999;1882;;2865;2995000;2895000;2700000;116;116
201108;Ejerlejlighed;København;1666;København V;723212.0002091161;6175051.9993884275;723294.0520670107;6175258.132092118;55,66988088;12,54959724;69;76;76;TRUE;d;1;9999;9999;9999;1882;;;1795000;1695000;1695000;121;121
201910;Ejerlejlighed;København;2300;København S;727045,5623;6174760.499951422;727127.6373959384;6174966.620957827;55,66549063;12,61018437;;117;117;TRUE;c;1;9999;9999;9999;1903;;4451;4898000;4798000;4635000;58;58
201209;Ejerlejlighed;København;2300;København S;727042.7261642575;6174761.583291997;727124.8012904578;6174967.704312494;55,66550167;12,61014027;;117;117;TRUE;c;1;9999;9999;9999;1903;;;2598000;2598000;2777000;18;18
201607;Ejerlejlighed;København;2300;København S;727045.5803136012;6174760.4194880575;727127.6554547051;6174966.540493908;55,6654899;12,61018459;;117;117;TRUE;c;1;9999;9999;9999;1903;;4014;4198000;4198000;4165000;15;15
201104;Ejerlejlighed;København;2300;København S;727744.7228077652;6174287.584443845;727826.8011178619;6174493.700683194;55,66092261;12,62088461;;77;77;TRUE;d;1;9999;9999;9999;1932;;;1695000;1595000;1560000;168;168
201502;Ejerlejlighed;København;2300;København S;727748.1900947669;6174288.100158947;727830.2684279279;6174494.216392626;55,66092561;12,62094004;;77;77;TRUE;d;1;9999;9999;9999;1932;;3349;2099000;2050000;2050000;12;12
201807;Ejerlejlighed;København;2300;København S;727747.3198796243;6174289.010361962;727829.3982096661;6174495.126603595;55,66093418;12,62092699;;77;77;TRUE;d;1;9999;9999;9999;1932;;3296;2895000;2795000;2745000;103;103
201606;Ejerlejlighed;København;2100;København Ø;726079.6900284786;6178278.769787257;726161,7682;6178484.915363482;55,69749175;12,59775902;;97;97;TRUE;c;1;9999;9999;9999;1994;;6449;4495000;4495000;4450000;26;80
201705;Ejerlejlighed;København;2100;København Ø;725366.5297275849;6178957,2;725448,6051;6179163.351489112;55,70390741;12,58699287;382;74;74;TRUE;c;1;9999;9999;9999;1902;1970;2454;3395000;3395000;3350000;42;42
202206;Ejerlejlighed;København;2100;København Ø;725366.5297275849;6178957,2;725448,6051;6179163.351489112;55,70390741;12,58699287;;74;74;TRUE;c;1;9999;9999;9999;1902;1970;2579;4995000;4695000;4350000;159;159
201804;Ejerlejlighed;København;2100;København Ø;725531.7800969197;6178971.220519777;725613.8565769251;6179177.3718500035;55,70395637;12,58962879;;56;56;FALSE;c;1;9999;9999;9999;1907;;3346;2700000;2700000;2650000;;
201310;Ejerlejlighed;København;2900;Hellerup;723892.6758540419;6181762.778478509;723974.7492581056;6181968.951534557;55,72975;12,56588;;70;70;TRUE;e;1;9999;9999;9999;1933;;;1995000;1995000;1995000;7;270
202010;Ejerlejlighed;København;2900;Hellerup;723892.8349385281;6181762.963969438;723974.9083440648;6181969.137026239;55,72975159;12,56588268;;70;70;TRUE;d;1;9999;9999;9999;1933;;4292;3245000;3245000;3145000;151;151
201508;Ejerlejlighed;København;2900;Hellerup;723890.7445369664;6181762.549669867;723972.8179283564;6181968.722729457;55,72974884;12,56584912;;70;70;TRUE;e;1;9999;9999;9999;1933;;4016;2495000;2495000;2251000;29;29
201408;Ejerlejlighed;København;2900;Hellerup;723889.7445927853;6181761,549;723971.8179753425;6181967.7222945355;55,72974033;12,56583241;;70;70;TRUE;e;1;9999;9999;9999;1933;;;2295000;1995000;1945000;147;147
201608;Ejerlejlighed;København;2900;Hellerup;723874.1598656927;6181852.589455258;723956.2333851685;6182058.7631219765;55,73056397;12,56565924;;104;104;TRUE;f;1;9999;9999;9999;1932;;4260;4500000;4500000;4375000;24;24
202011;Ejerlejlighed;København;2200;København N;722625.1466831131;6178169.081239312;722707.2028945981;6178375.235023722;55,69810486;12,54281425;;51;51;FALSE;d;1;9999;9999;9999;1892;2002;1915;2495000;2495000;2495000;;
202008;Ejerlejlighed;København;2200;København N;722625.1466831131;6178169.081239312;722707.2028945981;6178375.235023722;55,69810486;12,54281425;;51;51;TRUE;c;1;9999;9999;9999;1892;2002;1795;1999000;1999000;1850000;25;25
201508;Ejerlejlighed;København;2200;København N;722589,2401;6178129.730216229;722671,296;6178335.883846294;55,69776842;12,54221211;;55;55;TRUE;e;1;9999;9999;9999;1915;;2455;1700000;1700000;1650000;76;76
201403;Ejerlejlighed;København;2720;Vanløse;719332.7650390214;6176352.577891592;719414.7959366591;6176558.728772778;55,68331217;12,4890769;;61;61;TRUE;e;1;9999;9999;9999;1938;;;1395000;1350000;1310000;284;284
202107;Ejerlejlighed;København;2720;Vanløse;719335.4646025022;6176353.485406592;719417,4955;6176559.636286501;55,68331909;12,48912048;;61;61;TRUE;d;1;9999;9999;9999;1938;;2884;2695000;2495000;2475000;42;42
202102;Ejerlejlighed;København;2720;Vanløse;719372.6876562895;6176337.500266913;719454.7187651773;6176543.650950279;55,68315891;12,4896986;;67;67;TRUE;d;1;9999;9999;9999;1938;;2631;2445000;2445000;2400000;2;219
201406;Ejerlejlighed;København;2720;Vanløse;719377.3920098108;6176333.398811569;719459.4231375875;6176539.549457029;55,68312;12,48977;;67;67;TRUE;d;1;9999;9999;9999;1938;;;1498000;1498000;1425000;49;49
201904;Ejerlejlighed;København;2500;Valby;721345,3956;6174157.025064266;721427.4334863066;6174363.156959874;55,66270828;12,51925564;;57;57;TRUE;d;1;9999;9999;9999;1914;;2314;1999000;1999000;1825000;338;338
201403;Ejerlejlighed;København;2100;København Ø;724513.9999793642;6179771.000240299;724596.0721445332;6179977.159207182;55,71160067;12,5741204;;75;75;TRUE;c;1;9999;9999;9999;1999;;;2960000;2960000;2960000;66;66
202105;Ejerlejlighed;København;2100;København Ø;724513.9006893714;6179771.911720901;724595.9728562647;6179978.0706937555;55,71160889;12,57411957;;75;75;TRUE;c;1;9999;9999;9999;1999;;3654;4295000;4295000;4295000;7;7
201511;Ejerlejlighed;København;2300;København S;724961.6898711395;6171266.870322555;725043.7429600982;6171472.974735236;55,63512908;12,57426344;;105;105;TRUE;c;1;9999;9999;9999;2007;;3616;3495000;3495000;3400000;79;79
201709;Ejerlejlighed;København;1668;København V;723122.7457546294;6174928.583743392;723204,7967;6175134.715901995;55,66881506;12,54808066;;50;50;TRUE;e;1;9999;9999;9999;1896;;2671;2449000;2395000;2250000;167;167
201405;Ejerlejlighed;København;1668;København V;723122.7459207887;6174927,584;723204.7968986558;6175133.715703139;55,66880609;12,54807985;;50;50;FALSE;;1;9999;9999;9999;1896;;;1625000;1575000;1495000;46;46
202009;Ejerlejlighed;København;2500;Valby;719672,3126;6174713.499845443;719754.3414109879;6174919.639556308;55,66845828;12,49315534;;55;55;TRUE;d;1;9999;9999;9999;1932;;4055;1795000;1795000;1795000;151;151
202204;Ejerlejlighed;København;1366;København K;724130,5301;6176630.439882026;724212.5917829182;6176836.580130262;55,68361353;12,56546127;;78;78;TRUE;c;1;9999;9999;9999;1888;1972;3247;5895000;5895000;5700000;13;13
201411;Ejerlejlighed;København;1366;København K;724131.1560650419;6176628.963399819;724213.2177445824;6176835.103637175;55,6836;12,56547;;78;78;FALSE;;1;9999;9999;9999;1888;1972;3016;3195000;3195000;3180000;1;1
201711;Ejerlejlighed;København;1366;København K;724281.5101639999;6176884.680522524;724363.5734439043;6177090.821977868;55,68582385;12,56806568;;77;77;TRUE;c;1;9999;9999;9999;1878;;3057;4600000;4600000;4400000;;
201812;Ejerlejlighed;København;2200;København N;722818.1800651263;6178643.449855945;722900.2387079906;6178849.606119092;55,7022705;12,5462652;;42;42;TRUE;e;1;9999;9999;9999;1975;;1926;1625000;1555000;1500000;103;103
202006;Ejerlejlighed;København;2400;København NV;721780.5001778462;6178278.499618024;721862.5513810052;6178484.656267428;55,69947285;12,5294899;;54;54;TRUE;d;1;9999;9999;9999;1937;;2692;2398000;2398000;1120000;120;132
202008;Ejerlejlighed;København;2400;København NV;721780.5001778462;6178278.499618024;721862.5513810052;6178484.656267428;55,69947285;12,5294899;;54;54;TRUE;d;1;9999;9999;9999;1937;;2692;2000000;2000000;2000000;14;14
201805;Ejerlejlighed;København;2720;Vanløse;719305.9598101861;6176106.080238947;719387.9899031804;6176312.229641757;55,6811135;12,48845436;;88;88;TRUE;d;2;9999;9999;9999;1939;;4629;3195000;3195000;3000000;7;7
201912;Ejerlejlighed;København;2720;Vanløse;719305.9373939332;6176105.999946592;719387.9674865797;6176312.149348958;55,68111279;12,48845394;;134;134;TRUE;d;2;9999;9999;9999;1939;;5066;4495000;4250000;4100000;370;370
201509;Ejerlejlighed;København;1067;København K;725158,7117;6176079.816208264;725240.7783637062;6176285.950352461;55,6782;12,58133;;115;115;TRUE;c;1;9999;9999;9999;1898;1990;5479;5495000;5495000;5350000;197;395
201608;Ejerlejlighed;København;1366;København K;724281.5101639999;6176884.680522524;724363.5734439043;6177090.821977868;55,68582385;12,56806568;;77;77;TRUE;d;1;9999;9999;9999;1878;;3047;4195000;4195000;3800000;22;22
201407;Ejerlejlighed;København;1366;København K;724277.7408794666;6176883.573145697;724359.8041329037;6177089.714603795;55,68581566;12,56800494;444;77;77;TRUE;d;1;9999;9999;9999;1878;;;2895000;2785000;2720000;76;76
201508;Villa lejlighed;København;2900;Hellerup;724103,7199;6181778,1;724185.7946552131;6181984.272696695;55,72978989;12,56924648;919;134;134;TRUE;e;1;9999;9999;9999;1903;;5679;6995000;6250000;5700000;187;187
201704;Ejerlejlighed;København;2300;København S;726546.8200610483;6174636,52;726628.8917568615;6174842.641381841;55,66461158;12,60216936;;58;58;TRUE;d;1;9999;9999;9999;1911;;1780;2295000;2295000;2230000;27;27
201909;Ejerlejlighed;København;2300;København S;726546.8122432171;6174636.500508614;726628.8839389315;6174842.622018363;55,66461141;12,60216922;;58;58;TRUE;d;1;9999;9999;9999;1911;;1792;2345000;2345000;2265000;29;29
201910;Ejerlejlighed;København;2100;København Ø;724488,5715;6179832.283638839;724570.6436459192;6180038.443055564;55,71216202;12,57376671;;56;56;TRUE;c;1;9999;9999;9999;1899;;1887;2295000;2295000;2280000;15;15
201511;Ejerlejlighed;København;2100;København Ø;724488.6096673222;6179832.080432612;724570.6818307445;6180038.239847963;55,71216018;12,57376715;;56;56;TRUE;c;1;9999;9999;9999;1899;;2014;2195000;1995000;1980000;91;91
201711;Ejerlejlighed;København;2100;København Ø;724152.0799761768;6179687.230462348;724234.1496598584;6179893.389835917;55,71101679;12,56830285;;78;78;TRUE;c;1;9999;9999;9999;1991;;4536;3150000;2975000;2900000;248;248
202002;Ejerlejlighed;København;2100;København Ø;724152.0622694775;6179686.999842851;724234.1319524545;6179893,159;55,71101473;12,56830238;;78;78;TRUE;c;1;9999;9999;9999;1991;;4139;3395000;3395000;3395000;127;307
201307;Ejerlejlighed;København;2200;København N;722633.5602406133;6178166.440709332;722715.6164979918;6178372,594;55,69807732;12,54294571;;65;65;TRUE;c;1;9999;9999;9999;1892;2002;;1645000;1645000;1610000;20;20
201611;Ejerlejlighed;København;2200;København N;722767.8098738627;6178685.699854881;722849.8683101465;6178891.856512962;55,70267253;12,5454996;;86;86;TRUE;d;1;9999;9999;9999;1934;;2561;2895000;2895000;2955000;15;15
202111;Ejerlejlighed;København;2200;København N;722767.8125275208;6178685.500395968;722849.8709633073;6178891.657052791;55,70267074;12,54549948;;86;86;TRUE;c;1;9999;9999;9999;1934;;3487;4498000;4498000;4498000;7;7
201409;Ejerlejlighed;København;1620;København V;722877.7471220522;6175204.582175593;722959.7972776303;6175410.716699059;55,67140272;12,54441709;;92;92;TRUE;d;2;9999;9999;9999;1853;;;2490000;2350000;2300000;81;295
201406;Ejerlejlighed;København;1601;København V;723827.2501021188;6176125.830287627;723909.3085818633;6176331,968;55,67922804;12,56023555;;94;94;FALSE;;1;9999;9999;9999;1939;;;3495000;3495000;3400000;21;21
